,title,address,city,state,postal_code,price,facts and features,real estate provider,url,bed,bath,sqft,property_type,latlng
99,Condo For Sale,666 Post St,San Francisco,CA,94109,649000.0,"1 bd , 1 ba , 825 sqft",McGuire Real Estate,https://www.zillow.com/homedetails/666-Post-St-San-Francisco-CA-94109/2106538041_zpid/,1.0,1.0,825.0,condo,"(37.7878007058823, -122.412924235294)"
100,Condo For Sale,1522 Larkin St,San Francisco,CA,94109,1375000.0,"2 bds , 2 ba , 1,308 sqft",,https://www.zillow.com/homedetails/1522-Larkin-St-San-Francisco-CA-94109/2090715050_zpid/,2.0,2.0,1308.0,condo,"(37.7884072, -122.4185743)"
101,Condo For Sale,151 Alice B Toklas Pl APT 503,San Francisco,CA,94109,795000.0,"1 bd , 1 ba , 989 sqft",Coldwell Banker Residential Brokerage - San Francisco Market Street,https://www.zillow.com/homedetails/151-Alice-B-Toklas-Pl-APT-503-San-Francisco-CA-94109/15077144_zpid/,1.0,1.0,989.0,condo,
102,Condo For Sale,1200 Gough St APT 9A,San Francisco,CA,94109,1295000.0,"2 bds , 2 ba , 1,500 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1200-Gough-St-APT-9A-San-Francisco-CA-94109/15077032_zpid/,2.0,2.0,1500.0,condo,
103,Condo For Sale,1335 Union St APT 7,San Francisco,CA,94109,895000.0,"1 bd , 1 ba , -- sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1335-Union-St-APT-7-San-Francisco-CA-94109/2090718849_zpid/,1.0,1.0,,condo,
104,Condo For Sale,1 Daniel Burnham Ct APT 423,San Francisco,CA,94109,1200000.0,"2 bds , 2 ba , 1,131 sqft",,https://www.zillow.com/homedetails/1-Daniel-Burnham-Ct-APT-423-San-Francisco-CA-94109/15076572_zpid/,2.0,2.0,1131.0,condo,
105,Condo For Sale,2040 Franklin St APT 609,San Francisco,CA,94109,1195000.0,"2 bds , 2 ba , 1,630 sqft",Vanguard Properties,https://www.zillow.com/homedetails/2040-Franklin-St-APT-609-San-Francisco-CA-94109/15073814_zpid/,2.0,2.0,1630.0,condo,
106,Condo For Sale,1483 Sutter St APT 811,San Francisco,CA,94109,849000.0,"1 bd , 1 ba , 783 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1483-Sutter-St-APT-811-San-Francisco-CA-94109/15076429_zpid/,1.0,1.0,783.0,condo,
107,House For Sale,1259-1261 Filbert St,SAN FRANCISCO,CA,94109,3528000.0,"6 bds , 3 ba , 2,937 sqft",Pacific  Coast Real Estate,https://www.zillow.com/homedetails/1259-1261-Filbert-St-San-Francisco-CA-94109/15065464_zpid/,6.0,3.0,2937.0,house,"(37.7999307669778, -122.420163605494)"
108,Condo For Sale,1688 Pine St UNIT W903,San Francisco,CA,94109,895000.0,"1 bd , 1 ba , 673 sqft",Redfin,https://www.zillow.com/homedetails/1688-Pine-St-UNIT-W903-San-Francisco-CA-94109/2094941210_zpid/,1.0,1.0,673.0,condo,
109,Condo For Sale,1320 Green St APT B,San Francisco,CA,94109,995000.0,"2 bds , 1 ba , 900 sqft","McCauley, Wilson & Butterfield",https://www.zillow.com/homedetails/1320-Green-St-APT-B-San-Francisco-CA-94109/2096100430_zpid/,2.0,1.0,900.0,condo,
110,Condo For Sale,2040 Franklin St APT 1402,San Francisco,CA,94109,879000.0,"1 bd , 1 ba , -- sqft",Leading Properties,https://www.zillow.com/homedetails/2040-Franklin-St-APT-1402-San-Francisco-CA-94109/15073870_zpid/,1.0,1.0,,condo,
111,Apartment For Sale,1843 Pine St,San Francisco,CA,94109,5350000.0,"Studio , -- ba , 5,203 sqft",,https://www.zillow.com/homedetails/1843-Pine-St-San-Francisco-CA-94109/15075489_zpid/,0.0,,5203.0,apartment,"(37.7888215714286, -122.42613)"
112,House For Sale,807 Francisco St,San Francisco,CA,94109,16900000.0,"6 bds , 6.5 ba , 6,180 sqft",Compass,https://www.zillow.com/homedetails/807-Francisco-St-San-Francisco-CA-94109/15063607_zpid/,6.0,6.5,6180.0,house,"(37.8038257453414, -122.41844925566)"
113,Condo For Sale,1310 1314 Greenwich St # 401,San Francisco,CA,94109,2750000.0,"2 bds , 2 ba , 1,912 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/1310-1314-Greenwich-St-401-San-Francisco-CA-94109/2090793708_zpid/,2.0,2.0,1912.0,condo,"(37.8008785510204, -122.421370040816)"
114,New Construction,1545 Pine St # U08XW5,San Francisco,CA,94109,1475500.0,"2 bds , 2 ba , 1,198+ sqft",,https://www.zillow.com/community/austin/2092523856_zpid/,2.0,2.0,1198.0,new,
115,Condo For Sale,66 Cleary Ct APT 1506,San Francisco,CA,94109,1050000.0,"3 bds , 2 ba , 1,099 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/66-Cleary-Ct-APT-1506-San-Francisco-CA-94109/15076986_zpid/,3.0,2.0,1099.0,condo,
116,Condo For Sale,1145 Green St APT 3,San Francisco,CA,94109,849900.0,"1 bd , 1 ba , -- sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/1145-Green-St-APT-3-San-Francisco-CA-94109/122246217_zpid/,1.0,1.0,,condo,
117,New Construction,1545 Pine St # KBU33O,San Francisco,CA,94109,842000.0,"1 bd , 1 ba , 630+ sqft",,https://www.zillow.com/community/austin/2092523854_zpid/,1.0,1.0,630.0,new,
118,House For Sale,930 Chestnut St,San Francisco,CA,94109,6850000.0,"4 bds , 3.5 ba , -- sqft",Compass,https://www.zillow.com/homedetails/930-Chestnut-St-San-Francisco-CA-94109/15063600_zpid/,4.0,3.5,,house,"(37.8031447780074, -122.418730530363)"
119,House For Sale,55 San Andreas Way,San Francisco,CA,94127,2975000.0,"3 bds , 2.5 ba , 2,929 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/55-San-Andreas-Way-San-Francisco-CA-94127/15138191_zpid/,3.0,2.5,2929.0,house,"(37.7334956200217, -122.463678498274)"
120,House For Sale,539 Los Palmos Dr,San Francisco,CA,94127,2895000.0,"4 bds , 4 ba , 3,256 sqft",Vanguard Properties,https://www.zillow.com/homedetails/539-Los-Palmos-Dr-San-Francisco-CA-94127/15137695_zpid/,4.0,4.0,3256.0,house,"(37.733914726014, -122.453887993265)"
121,House For Sale,163 Dorchester Way,San Francisco,CA,94127,1695000.0,"4 bds , 2 ba , 1,980 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/163-Dorchester-Way-San-Francisco-CA-94127/15135583_zpid/,4.0,2.0,1980.0,house,"(37.7412834, -122.4637296)"
122,House For Sale,232 Juanita Way,San Francisco,CA,94127,1395000.0,"2 bds , 2 ba , 2,050 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/232-Juanita-Way-San-Francisco-CA-94127/15135538_zpid/,2.0,2.0,2050.0,house,"(37.7408733627038, -122.456245573007)"
123,House For Sale,177 Wawona St,San Francisco,CA,94127,2395000.0,"3 bds , 3.5 ba , 2,478 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/177-Wawona-St-San-Francisco-CA-94127/15134150_zpid/,3.0,3.5,2478.0,house,"(37.74021015, -122.467466194164)"
124,House For Sale,126 Miraloma Dr,San Francisco,CA,94127,3975000.0,"5 bds , 5.5 ba , 6,762 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/126-Miraloma-Dr-San-Francisco-CA-94127/15136727_zpid/,5.0,5.5,6762.0,house,"(37.73773121744, -122.46147673831)"
125,House For Sale,650 Mangels Ave,San Francisco,CA,94127,1498000.0,"3 bds , 3 ba , 1,686 sqft",Climb Real Estate,https://www.zillow.com/homedetails/650-Mangels-Ave-San-Francisco-CA-94127/15137943_zpid/,3.0,3.0,1686.0,house,"(37.7331313469388, -122.452313918367)"
126,House For Sale,559 Ulloa St,San Francisco,CA,94127,1295000.0,"2 bds , 1 ba , 1,439 sqft",Real Management Company,https://www.zillow.com/homedetails/559-Ulloa-St-San-Francisco-CA-94127/15135635_zpid/,2.0,1.0,1439.0,house,"(37.7409500108807, -122.46053203642)"
127,Auction,479 Los Palmos Dr,San Francisco,CA,94127,941000.0,"2 bds , 1 ba , 1,024 sqft",,https://www.zillow.com/homedetails/479-Los-Palmos-Dr-San-Francisco-CA-94127/15136329_zpid/,2.0,1.0,1024.0,auction,"(37.7344054116748, -122.452234314106)"
128,Condo For Sale,798 Monterey Blvd APT 1D,San Francisco,CA,94127,698000.0,"2 bds , 1.5 ba , 929 sqft",RE/MAX Westlake Investments,https://www.zillow.com/homedetails/798-Monterey-Blvd-APT-1D-San-Francisco-CA-94127/15138813_zpid/,2.0,1.5,929.0,condo,
129,House For Sale,11 San Jacinto Way,San Francisco,CA,94127,6195000.0,"4 bds , 5 ba , 6,383 sqft",,https://www.zillow.com/homedetails/11-San-Jacinto-Way-San-Francisco-CA-94127/15138231_zpid/,4.0,5.0,6383.0,house,"(37.7352636846438, -122.46351221113)"
130,Apartment For Sale,446-450 14TH St,SAN FRANCISCO,CA,94103,2850000.0,"Studio , -- ba , 4,693 sqft",Vanguard Properties,https://www.zillow.com/homedetails/446-450-14TH-St-San-Francisco-CA-94103/15142673_zpid/,0.0,,4693.0,apartment,"(37.7681599591837, -122.423234591837)"
131,Condo For Sale,761 Tehama St APT 8,San Francisco,CA,94103,825000.0,"1 bd , 2 ba , 1,100 sqft",,https://www.zillow.com/homedetails/761-Tehama-St-APT-8-San-Francisco-CA-94103/80741406_zpid/,1.0,2.0,1100.0,condo,
132,New Construction,1075 Market St San Francisco # 3NAR1P,San Francisco,CA,94103,675000.0,"1 bd , 1 ba , 500+ sqft",,https://www.zillow.com/community/stage-1075/2091685331_zpid/,1.0,1.0,500.0,new,
133,Condo For Sale,765 Market St APT 24A,San Francisco,CA,94103,5800000.0,"3 bds , 3 ba , 2,677 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/765-Market-St-APT-24A-San-Francisco-CA-94103/63197294_zpid/,3.0,3.0,2677.0,condo,
134,Condo For Sale,338 Potrero Ave UNIT 509,San Francisco,CA,94103,1084476.0,"2 bds , 2 ba , 845 sqft",Berkshire Hathaway HomeServices Drysdale Prop,https://www.zillow.com/homedetails/338-Potrero-Ave-UNIT-509-San-Francisco-CA-94103/2093517258_zpid/,2.0,2.0,845.0,condo,
135,Condo For Sale,2421 16th St UNIT 401,San Francisco,CA,94103,1400000.0,"2 bds , 2 ba , 1,021 sqft",The Agency,https://www.zillow.com/homedetails/2421-16th-St-UNIT-401-San-Francisco-CA-94103/2103019528_zpid/,2.0,2.0,1021.0,condo,
136,Condo For Sale,203 Guerrero St,San Francisco,CA,94103,2195000.0,"3 bds , 3 ba , 1,886 sqft",Vanguard Properties,https://www.zillow.com/homedetails/203-Guerrero-St-San-Francisco-CA-94103/63197144_zpid/,3.0,3.0,1886.0,condo,"(37.7678315510204, -122.424548806122)"
137,New Construction,1075 Market St San Francisco # M9U7C1,San Francisco,CA,94103,562000.0,"-- bds , 1 ba , 423+ sqft",,https://www.zillow.com/community/stage-1075/2092309971_zpid/,,1.0,423.0,new,
138,Condo For Sale,73 Pearl St,San Francisco,CA,94103,945555.0,"2 bds , 2 ba , 937 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/73-Pearl-St-San-Francisco-CA-94103/2105479039_zpid/,2.0,2.0,937.0,condo,"(37.7702265, -122.42376)"
139,Lot/Land For Sale,40 Juniper St,San Francisco,CA,94103,3400000.0,"6,115 sqft lot",,https://www.zillow.com/homedetails/40-Juniper-St-San-Francisco-CA-94103/2091089580_zpid/,,,6115.0,lot,"(37.771928625, -122.413047145833)"
140,Condo For Sale,1160 Mission St UNIT 2208,San Francisco,CA,94103,1495000.0,"2 bds , 2 ba , 1,213 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/1160-Mission-St-UNIT-2208-San-Francisco-CA-94103/83153670_zpid/,2.0,2.0,1213.0,condo,
141,Condo For Sale,1488 Harrison St APT 202,San Francisco,CA,94103,849000.0,"1 bd , 2 ba , 867 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1488-Harrison-St-APT-202-San-Francisco-CA-94103/80749991_zpid/,1.0,2.0,867.0,condo,
142,Condo For Sale,1160 Mission St UNIT 2103,San Francisco,CA,94103,749000.0,"1 bd , 1 ba , 629 sqft",Reside Real Estate,https://www.zillow.com/homedetails/1160-Mission-St-UNIT-2103-San-Francisco-CA-94103/83154536_zpid/,1.0,1.0,629.0,condo,
143,Condo For Sale,35 Dolores St #205,San Francisco,CA,94103,799000.0,"1 bd , 1 ba , 665 sqft",Compass,https://www.zillow.com/homedetails/35-Dolores-St-205-San-Francisco-CA-94103/2098617356_zpid/,1.0,1.0,665.0,condo,"(37.76860296875, -122.42672196875)"
144,Apartment For Sale,257 S Van Ness Ave,San Francisco,CA,94103,2799500.0,"Studio , -- ba , 4,734 sqft",,https://www.zillow.com/homedetails/257-S-Van-Ness-Ave-San-Francisco-CA-94103/2099873194_zpid/,0.0,,4734.0,apartment,"(37.7730813, -122.4187023)"
145,New Construction,1075 Market St San Francisco # Y2VKFU,San Francisco,CA,94103,675000.0,"1 bd , 1 ba , 500+ sqft",,https://www.zillow.com/community/stage-1075/2091685330_zpid/,1.0,1.0,500.0,new,
146,Condo For Sale,99 Rausch St # 401,San Francisco,CA,94103,669000.0,"Studio , 1 ba , 419 sqft",Vista Group,https://www.zillow.com/homedetails/99-Rausch-St-401-San-Francisco-CA-94103/2091205624_zpid/,0.0,1.0,419.0,condo,"(37.776018, -122.408985)"
147,Condo For Sale,765 Market St APT 30B,San Francisco,CA,94103,1580000.0,"1 bd , 1.5 ba , 1,004 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/765-Market-St-APT-30B-San-Francisco-CA-94103/63197342_zpid/,1.0,1.5,1004.0,condo,
148,Condo For Sale,1075 Market St # 413,San Francisco,CA,94103,1076240.0,"2 bds , 2 ba , 844 sqft",Level Four Advisors,https://www.zillow.com/homedetails/1075-Market-St-413-San-Francisco-CA-94103/2091313792_zpid/,2.0,2.0,844.0,condo,"(37.7913412, -122.3987948)"
149,Condo For Sale,1075 Market St # 402,San Francisco,CA,94103,819000.0,"1 bd , 1 ba , 648 sqft",Level Four Advisors,https://www.zillow.com/homedetails/1075-Market-St-402-San-Francisco-CA-94103/2091313990_zpid/,1.0,1.0,648.0,condo,"(37.7913412, -122.3987948)"
150,Condo For Sale,1075 Market St # 601,San Francisco,CA,94103,640000.0,"Studio , 1 ba , 500 sqft",Level Four Advisors,https://www.zillow.com/homedetails/1075-Market-St-601-San-Francisco-CA-94103/2091314321_zpid/,0.0,1.0,500.0,condo,"(37.7913412, -122.3987948)"
151,Condo For Sale,99 Rausch St # 321,San Francisco,CA,94103,859000.0,"1 bd , 1 ba , 603 sqft",Vista Group,https://www.zillow.com/homedetails/99-Rausch-St-321-San-Francisco-CA-94103/2091406918_zpid/,1.0,1.0,603.0,condo,"(37.776018, -122.408985)"
152,Condo For Sale,99 Rausch St # 311,San Francisco,CA,94103,1594000.0,"2 bds , 2 ba , 1,004 sqft",Vista Group,https://www.zillow.com/homedetails/99-Rausch-St-311-San-Francisco-CA-94103/2091406917_zpid/,2.0,2.0,1004.0,condo,"(37.776018, -122.408985)"
153,Condo For Sale,1317 Cole St,San Francisco,CA,94117,1495000.0,"2 bds , 1 ba , 1,542 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/1317-Cole-St-San-Francisco-CA-94117/82785674_zpid/,2.0,1.0,1542.0,condo,"(37.7622816326531, -122.449353265306)"
154,Condo For Sale,742 Haight St,San Francisco,CA,94117,1499000.0,"3 bds , 1.5 ba , 1,826 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/742-Haight-St-San-Francisco-CA-94117/69818960_zpid/,3.0,1.5,1826.0,condo,"(37.7716771428571, -122.434475428571)"
155,Condo For Sale,4626 17th St,San Francisco,CA,94117,699000.0,"1 bd , 1 ba , 607 sqft",Redfin,https://www.zillow.com/homedetails/4626-17th-St-San-Francisco-CA-94117/2102299527_zpid/,1.0,1.0,607.0,condo,"(37.7618526, -122.4473618)"
156,Condo For Sale,1090 Page St APT 1,San Francisco,CA,94117,899000.0,"2 bds , 1 ba , 828 sqft",Compass,https://www.zillow.com/homedetails/1090-Page-St-APT-1-San-Francisco-CA-94117/15086413_zpid/,2.0,1.0,828.0,condo,
157,Condo For Sale,355 Buena Vista Ave E UNIT 210W,San Francisco,CA,94117,1195000.0,"2 bds , 2 ba , 1,073 sqft",Compass,https://www.zillow.com/homedetails/355-Buena-Vista-Ave-E-UNIT-210W-San-Francisco-CA-94117/2090731295_zpid/,2.0,2.0,1073.0,condo,
158,Condo For Sale,60 Delmar St,San Francisco,CA,94117,1249000.0,"3 bds , 1 ba , -- sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/60-Delmar-St-San-Francisco-CA-94117/2090753548_zpid/,3.0,1.0,,condo,"(37.7680960833333, -122.445596833333)"
159,House For Sale,1214 Masonic Ave,San Francisco,CA,94117,2895000.0,"5 bds , 4 ba , 2,898 sqft",,https://www.zillow.com/homedetails/1214-Masonic-Ave-San-Francisco-CA-94117/15086909_zpid/,5.0,4.0,2898.0,house,"(37.7801607, -122.4473713)"
160,Condo For Sale,115 Carl St APT 3,San Francisco,CA,94117,549000.0,"1 bd , 1 ba , -- sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/115-Carl-St-APT-3-San-Francisco-CA-94117/2090823404_zpid/,1.0,1.0,,condo,
161,Condo For Sale,717 Clayton St,San Francisco,CA,94117,1199000.0,"2 bds , 1 ba , 1,175 sqft",,https://www.zillow.com/homedetails/717-Clayton-St-San-Francisco-CA-94117/82785658_zpid/,2.0,1.0,1175.0,condo,"(37.7614825, -122.4466073)"
162,Condo For Sale,145 Divisadero St,San Francisco,CA,94117,1445000.0,"3 bds , 1 ba , 1,373 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/145-Divisadero-St-San-Francisco-CA-94117/15087323_zpid/,3.0,1.0,1373.0,condo,"(37.7695428163265, -122.436798857143)"
163,Condo For Sale,988 Fulton St APT 314,San Francisco,CA,94117,949000.0,"2 bds , 2 ba , 932 sqft",Century 21 Realty Alliance,https://www.zillow.com/homedetails/988-Fulton-St-APT-314-San-Francisco-CA-94117/79844529_zpid/,2.0,2.0,932.0,condo,
164,Condo For Sale,267 271 Hermann St # 267,San Francisco,CA,94117,899000.0,"2 bds , 1 ba , -- sqft",Vanguard Properties,https://www.zillow.com/homedetails/267-271-Hermann-St-267-San-Francisco-CA-94117/2090856900_zpid/,2.0,1.0,,condo,
165,Apartment For Sale,619-621 Baker St,SAN FRANCISCO,CA,94117,1995000.0,"Studio , -- ba , 1,550 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/619-621-Baker-St-San-Francisco-CA-94117/15085504_zpid/,0.0,,1550.0,apartment,"(37.7958348, -122.4454218)"
166,Apartment For Sale,1736 Fell St,San Francisco,CA,94117,4599000.0,"Studio , -- ba , 6,825 sqft",CENTURY 21 Real Estate Alliance,https://www.zillow.com/homedetails/1736-Fell-St-San-Francisco-CA-94117/2091168962_zpid/,0.0,,6825.0,apartment,"(37.7717228, -122.4535104)"
167,Apartment For Sale,1736-1738 Fell St,SAN FRANCISCO,CA,94117,4599000.0,"7 bds , 5 ba , 6,825 sqft",CENTURY 21 Real Estate Alliance,https://www.zillow.com/homedetails/1736-1738-Fell-St-San-Francisco-CA-94117/15086203_zpid/,7.0,5.0,6825.0,apartment,"(37.7717228, -122.4535104)"
168,Apartment For Sale,517 519 Lyon St,San Francisco,CA,94117,2195000.0,"Studio , -- ba , 2,720 sqft",Colliers International,https://www.zillow.com/homedetails/517-519-Lyon-St-San-Francisco-CA-94117/2091507463_zpid/,0.0,,2720.0,apartment,"(37.775517, -122.443094530612)"
169,Apartment For Sale,1062 Fulton St,San Francisco,CA,94117,3199000.0,"Studio , -- ba , 4,470 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1062-Fulton-St-San-Francisco-CA-94117/2091641359_zpid/,0.0,,4470.0,apartment,"(37.7774444489796, -122.434235489796)"
170,House For Sale,540 Fillmore St,San Francisco,CA,94117,3395000.0,"3 bds , 4 ba , 3,865 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/540-Fillmore-St-San-Francisco-CA-94117/15078628_zpid/,3.0,4.0,3865.0,house,"(37.774388, -122.430803326531)"
171,Condo For Sale,1111 Bay St APT 302,San Francisco,CA,94123,1099000.0,"2 bds , 2 ba , 1,225 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/1111-Bay-St-APT-302-San-Francisco-CA-94123/15070466_zpid/,2.0,2.0,1225.0,condo,
172,Apartment For Sale,2455 2459 Lombard St,San Francisco,CA,94123,5699000.0,"Studio , -- ba , -- sqft",Compass,https://www.zillow.com/homedetails/2455-2459-Lombard-St-San-Francisco-CA-94123/2090711505_zpid/,0.0,,,apartment,"(37.7989759183673, -122.441856938776)"
173,Condo For Sale,2447 Vallejo St APT 4,San Francisco,CA,94123,1649000.0,"2 bds , 1 ba , 1,314 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/2447-Vallejo-St-APT-4-San-Francisco-CA-94123/15072557_zpid/,2.0,1.0,1314.0,condo,
174,Condo For Sale,3501 Laguna St APT 102,San Francisco,CA,94123,599000.0,"1 bd , 1 ba , 558 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/3501-Laguna-St-APT-102-San-Francisco-CA-94123/15070126_zpid/,1.0,1.0,558.0,condo,
175,Apartment For Sale,3036 3038 Baker St,San Francisco,CA,94123,2975000.0,"Studio , -- ba , 3,350 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/3036-3038-Baker-St-San-Francisco-CA-94123/2094276359_zpid/,0.0,,3350.0,apartment,"(37.799013, -122.445946693878)"
176,Condo For Sale,1734 Bay St APT 104,San Francisco,CA,94123,899000.0,"1 bd , 1 ba , 592 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1734-Bay-St-APT-104-San-Francisco-CA-94123/15069807_zpid/,1.0,1.0,592.0,condo,
177,Condo For Sale,2298 Green St APT 3,San Francisco,CA,94123,675000.0,"1 bd , 1 ba , 680 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/2298-Green-St-APT-3-San-Francisco-CA-94123/2139933726_zpid/,1.0,1.0,680.0,condo,
178,Condo For Sale,3789 Fillmore St APT 3,San Francisco,CA,94123,959000.0,"1 bd , 1 ba , 944 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/3789-Fillmore-St-APT-3-San-Francisco-CA-94123/15069839_zpid/,1.0,1.0,944.0,condo,
179,Apartment For Sale,1935 Jefferson St,San Francisco,CA,94123,4895000.0,"Studio , -- ba , 8,025 sqft",Coldwell Banker Residential Brokerage - Novato,https://www.zillow.com/homedetails/1935-Jefferson-St-San-Francisco-CA-94123/2091032668_zpid/,0.0,,8025.0,apartment,"(37.8084023, -122.4143765)"
180,House For Sale,2323 Greenwich St,San Francisco,CA,94123,2895000.0,"2 bds , 2 ba , -- sqft",,https://www.zillow.com/homedetails/2323-Greenwich-St-San-Francisco-CA-94123/15071279_zpid/,2.0,2.0,,house,"(37.7986028367347, -122.437950693878)"
